price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,neworold,Furnished_status,Lift,type_of_building,Price_sqft,Address_Encoded
5700000.0,1000.0,28.508273,77.4089761622089,2.0,2.0,3.0,Resale,no data,1.0,Flat,5700.0,7265914.378029079
6200000.0,900.0,28.383907,77.280875,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,6888.888888888889,8330828.756058158
3500000.0,1115.0,28.702659,77.417298,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3139.013452914798,7730286.64241708
5000000.0,1360.0,28.5968074798584,77.44292449951172,3.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3676.470588235294,7589214.662205577
6800000.0,1090.0,28.6529323032474,77.3581262044162,2.0,2.0,3.0,Resale,no data,1.0,Flat,6238.532110091744,8288299.143918592
4100000.0,1262.0,28.373735,77.356583,2.0,2.0,2.0,Resale,no data,1.0,Flat,3248.811410459588,7703056.881577848
3700000.0,1100.0,28.6896453,77.4933302,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3363.6363636363635,8330828.756058158
9000000.0,1835.0,28.5685416949121,77.3792999293712,3.0,4.0,2.0,Resale,no data,1.0,Flat,4904.632152588556,7483347.19612818
5700000.0,1200.0,28.6853926,77.364315,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4750.0,7969286.726503677
7000000.0,1742.0,28.517742,77.529334,3.0,4.0,2.0,Resale,no data,1.0,Flat,4018.369690011481,7820520.941193585
4200000.0,1358.0,28.4065234101184,77.3429934243275,2.0,2.0,3.0,New Property,no data,1.0,Flat,3092.783505154639,8330828.756058158
12500000.0,1600.0,28.35911846,76.975628,2.0,2.0,3.0,Resale,no data,1.0,Flat,7812.5,8176317.473444201
8000000.0,1505.0,28.512136,76.986899,2.0,2.0,2.0,Resale,no data,1.0,Flat,5315.614617940199,8185734.7449616855
7500000.0,1100.0,28.3929103,76.9589066,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,6818.181818181818,8504702.820297867
8000000.0,1380.0,28.4460523,76.9772858,2.0,2.0,3.0,Resale,Furnished,1.0,Individual House,5797.101449275362,8102225.999263485
2400000.0,550.0,28.66326713562012,77.38449096679688,2.0,2.0,2.0,Resale,Semi-Furnished,0.0,Flat,4363.636363636364,8330828.756058158
3850000.0,990.0,28.616204,77.422256,2.0,2.0,3.0,Resale,no data,1.0,Individual House,3888.8888888888887,8277473.344103392
6800000.0,1350.0,28.399362,76.962554,3.0,3.0,2.0,Resale,no data,1.0,Individual House,5037.037037037037,8336464.315963183
5500000.0,1215.0,28.497364,77.4100482399016,2.0,2.0,2.0,Resale,no data,1.0,Flat,4526.748971193416,7501224.384040872
4500000.0,1015.0,28.5654147528131,77.383196,2.0,2.0,2.0,Resale,no data,1.0,Individual House,4433.4975369458125,7657813.496902763
7000000.0,1350.0,28.453581,77.556221,2.0,2.0,3.0,Resale,no data,1.0,Flat,5185.185185185185,7839223.208665817
4800000.0,950.0,28.6446455,77.3645325,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5052.631578947368,7808425.013340891
6000000.0,1137.0,28.6493479,77.3696259,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,5277.0448548812665,8288299.143918592
3400000.0,630.0,28.5797444,77.083709,2.0,2.0,1.0,Resale,Semi-Furnished,0.0,Flat,5396.825396825397,8277473.344103392
6000000.0,1300.0,28.6428477,77.3826371,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4615.384615384615,7890366.143192046
6300000.0,1200.0,28.6343180046214,77.361896,2.0,2.0,2.0,Resale,no data,1.0,Flat,5250.0,8393002.745921498
7500000.0,1295.0,28.5750243,77.3803,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5791.505791505791,8341018.611849638
4500000.0,1080.0,28.621924,77.4210190786258,2.0,2.0,2.0,Resale,no data,1.0,Flat,4166.666666666667,7073180.412563762
7500000.0,1740.0,28.46115063216993,77.51423343865542,3.0,4.0,2.0,Resale,Semi-Furnished,1.0,Flat,4310.344827586207,8288299.143918592
5000000.0,1300.0,28.7040534,77.4373305,3.0,3.0,1.0,Resale,Unfurnished,1.0,Individual House,3846.153846153846,8393002.745921498
5500000.0,1300.0,28.6817665,77.3636535,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4230.769230769231,7200121.494828878
3800000.0,750.0,28.50094223022461,77.23359680175781,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5066.666666666667,8393002.745921498
4450000.0,1400.0,28.474501,77.553187,3.0,2.0,2.0,Resale,no data,1.0,Flat,3178.5714285714284,8288299.143918592
6700000.0,1260.0,28.57465934753418,77.3560791015625,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,5317.460317460317,8393002.745921498
3500000.0,700.0,28.650059,77.365939,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5000.0,7964735.448685507
9900000.0,1400.0,28.409389,76.951659,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,7071.428571428572,8439546.407418137
2700000.0,822.0,28.678905,77.4852975294575,2.0,2.0,3.0,Resale,no data,1.0,Flat,3284.671532846716,7795409.321872693
5500000.0,1300.0,28.650059,77.365939,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4230.769230769231,7786387.642417254
4500000.0,1200.0,28.69124412536621,77.34336853027344,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3750.0,8393002.745921498
4500000.0,925.0,28.4849853515625,77.51343536376953,2.0,2.0,3.0,New Property,Furnished,1.0,Flat,4864.864864864865,8288299.143918592
7500000.0,950.0,28.424135,77.077209,2.0,2.0,2.0,Resale,no data,0.0,Flat,7894.736842105263,8393002.745921498
6000000.0,960.0,28.6654924,77.3297195,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,6250.0,8288299.143918592
11000000.0,1562.0,28.441057205200195,77.04694366455078,3.0,3.0,1.0,New Property,Semi-Furnished,1.0,Individual House,7042.2535211267605,8277473.344103392
4900000.0,1075.0,28.641073,77.368012,2.0,2.0,1.0,Resale,no data,1.0,Flat,4558.139534883721,8383835.54690708
6100000.0,930.0,28.3929103,76.9589066,2.0,2.0,2.0,New Property,Furnished,0.0,Flat,6559.139784946236,8313562.197092084
4400000.0,750.0,28.62879943847656,77.28008270263672,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5866.666666666667,7795409.321872693
3200000.0,600.0,28.6330645,77.0331715,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5333.333333333333,8277473.344103392
4800000.0,1225.0,28.577868,77.48322,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3918.367346938776,6845270.8758897865
8500000.0,1100.0,28.4372909,77.0235049,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,7727.272727272727,8393002.745921498
2600000.0,630.0,28.63306427001953,77.03317260742188,2.0,2.0,1.0,New Property,Furnished,1.0,Flat,4126.984126984127,8288299.143918592
5500000.0,900.0,28.46552467346192,77.01718139648438,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,6111.111111111111,8313562.197092084
4800000.0,1300.0,28.4626703284033,77.5583025174588,3.0,2.0,3.0,Resale,no data,1.0,Flat,3692.307692307693,7910092.414699182
10000000.0,1622.0,28.4098205,77.013255,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,6165.228113440197,8313562.197092084
4500000.0,1025.0,28.60025787353516,77.44557189941406,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,4390.243902439024,8277473.344103392
3450000.0,920.0,28.571692,77.481052,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3750.0,8288299.143918592
9300000.0,1680.0,28.445011138916016,76.95844268798828,3.0,3.0,2.0,New Property,Unfurnished,1.0,Flat,5535.714285714285,8288299.143918592
8500000.0,1430.0,28.392329,76.957142,3.0,2.0,2.0,Resale,no data,1.0,Flat,5944.055944055944,8277473.344103392
4250000.0,1114.0,28.432094,77.506766,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3815.08078994614,7721463.482821599
17000000.0,2250.0,28.438262,77.0793005,3.0,3.0,3.0,Resale,no data,1.0,Flat,7555.555555555556,8277473.344103392
3600000.0,600.0,28.465525,77.0171795,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,6000.0,8269083.065522035
4000000.0,1080.0,28.6336095,77.4713825,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3703.703703703704,6906433.259111229
2600000.0,885.0,28.7224383710452,77.4460352324498,2.0,2.0,1.0,Resale,no data,1.0,Flat,2937.853107344633,8277473.344103392
6300000.0,1840.0,28.468433,77.535985,3.0,3.0,2.0,Resale,no data,1.0,Flat,3423.913043478261,8330828.756058158
5000000.0,985.0,28.4684354,77.03408,2.0,2.0,2.0,Resale,no data,1.0,Flat,5076.142131979696,8313562.197092084
10500000.0,1950.0,28.394708,77.01856,3.0,3.0,3.0,Resale,no data,1.0,Individual House,5384.615384615385,8890190.76202796
2700000.0,535.0,28.59227180480957,77.08367919921875,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5046.728971962617,8313562.197092084
4800000.0,1748.0,28.475274,77.545978,3.0,3.0,2.0,Resale,no data,1.0,Individual House,2745.995423340961,7907995.022725312
9500000.0,1391.0,28.4412025,77.0785644,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,6829.618979151689,8277473.344103392
3200000.0,1000.0,28.6896453,77.4933302,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3200.0,6754870.055480092
7000000.0,1350.0,28.5235605,77.362,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,5185.185185185185,8871950.091349108
5300000.0,1412.0,28.605958,77.444512,3.0,3.0,3.0,Resale,Unfurnished,1.0,Flat,3753.541076487252,7552314.403874722
3900000.0,675.0,28.63773536682129,77.27664947509766,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5777.777777777777,8393002.745921498
6900000.0,1600.0,28.425787,77.3165122,3.0,3.0,4.0,Resale,no data,1.0,Flat,4312.5,8277473.344103392
3700000.0,1240.0,28.3716165755856,77.3510179129609,2.0,2.0,3.0,Resale,no data,1.0,Flat,2983.870967741936,7687610.355069495
3500000.0,900.0,28.687614,77.351924,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,3888.8888888888887,7387253.519520007
6450000.0,1345.0,28.5593474382784,77.3898540246622,3.0,2.0,3.0,Resale,no data,1.0,Flat,4795.539033457249,8153928.736134642
9000000.0,1650.0,28.449907302856445,76.9876937866211,3.0,3.0,3.0,Resale,Unfurnished,1.0,Flat,5454.545454545455,8277473.344103392
5500000.0,1300.0,28.4570313,77.514304,3.0,2.0,2.0,Resale,no data,1.0,Flat,4230.769230769231,8313562.197092084
10000000.0,1256.0,28.422949,77.095153,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,7961.783439490446,8330828.756058158
4750000.0,1398.0,28.621924,77.4210190786258,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,3397.711015736767,8288299.143918592
3690000.0,914.0,28.3841377605145,77.368173143061,2.0,2.0,2.0,Resale,no data,1.0,Flat,4037.199124726477,7347626.702564296
4000000.0,1005.0,28.368101,77.3721674,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3980.0995024875615,6707882.330134607
9000000.0,1630.0,28.45833751,76.970345,3.0,3.0,2.0,Resale,no data,1.0,Individual House,5521.472392638037,8008601.290373653
9000000.0,1500.0,28.6212655,77.364423,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,6000.0,8358450.321935549
4500000.0,900.0,28.68012,77.285418,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5000.0,8393002.745921498
3600000.0,657.0,28.387731,76.96791987,2.0,2.0,1.0,Resale,no data,1.0,Flat,5479.45205479452,8277473.344103392
2600000.0,540.0,28.756330490112305,77.19319915771484,2.0,2.0,1.0,New Property,Unfurnished,1.0,Flat,4814.814814814815,8393002.745921498
2690000.0,895.0,28.58951101574,77.4465932266102,2.0,2.0,3.0,Resale,no data,1.0,Flat,3005.586592178771,7552170.311445029
6000000.0,862.0,28.7344970703125,77.09424591064453,3.0,4.0,2.0,Resale,Furnished,1.0,Flat,6960.556844547564,7822705.976896754
7000000.0,1342.0,28.38401706,76.97970505,2.0,2.0,2.0,Resale,no data,1.0,Flat,5216.095380029807,8256124.161436532
8000000.0,1625.0,28.5863287948209,77.4010620206905,3.0,2.0,4.0,Resale,no data,1.0,Individual House,4923.076923076923,8304545.831747157
3650000.0,850.0,28.5528411,77.3364,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4294.117647058823,8313562.197092084
4500000.0,1267.0,28.580188751220703,77.44110870361328,3.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3551.696921862668,8277473.344103392
6600000.0,1100.0,28.578346,77.3736925785826,2.0,2.0,2.0,Resale,no data,1.0,Flat,6000.0,8445951.693687681
5500000.0,1100.0,28.6589432,77.32223,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5000.0,7799370.418356296
4940000.0,900.0,28.6441755,77.336519,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5488.888888888889,8438837.397532828
7500000.0,1360.0,28.3981,76.93333,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,5514.705882352941,8456294.11902984
3100000.0,800.0,28.6809994,77.356998,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,3875.0,8393002.745921498
12000000.0,1600.0,28.34575653076172,77.3263168334961,4.0,3.0,3.0,Resale,Semi-Furnished,1.0,Flat,7500.0,8277473.344103392
3400000.0,775.0,28.4603545,77.0395295,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4387.096774193548,7537938.762356052
9900000.0,1450.0,28.5528411,77.3364,3.0,3.0,2.0,Resale,Furnished,1.0,Flat,6827.586206896552,8288299.143918592
3100000.0,576.0,28.5980365,77.0765245,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,5381.944444444444,8393002.745921498
4500000.0,650.0,28.6899395,77.1326559,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,6923.076923076923,8288299.143918592
3600000.0,850.0,28.3113031,77.339111,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4235.294117647059,7736739.769702083
3200000.0,622.0,28.5894323,77.0932907,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5144.694533762058,7691327.386414194
9500000.0,1750.0,28.6452824,77.3621025,4.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,5428.571428571428,6806709.728438755
2800000.0,800.0,28.4941085,77.0257,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,3500.0,8288299.143918592
2200000.0,650.0,28.6896453,77.4933302,2.0,2.0,1.0,New Property,no data,1.0,Flat,3384.6153846153848,8330828.756058158
3500000.0,760.0,28.68097686767578,77.3501205444336,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,4605.263157894737,7717349.081286793
8500000.0,1919.0,28.473679,77.506258,3.0,4.0,3.0,New Property,Semi-Furnished,1.0,Flat,4429.3903074517975,6739131.202827276
3700000.0,1150.0,28.62804,77.437809,2.0,2.0,3.0,Resale,no data,1.0,Flat,3217.391304347826,8313562.197092084
11500000.0,1743.0,28.419032,77.028272,3.0,3.0,3.0,Resale,no data,1.0,Individual House,6597.819850831899,8277473.344103392
8400000.0,1625.0,28.42491581294641,77.486721,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5169.2307692307695,8277473.344103392
12500000.0,1880.0,28.5097759,77.0535665,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,6648.936170212766,8330828.756058158
11000000.0,1550.0,28.6537366,77.286549,3.0,3.0,2.0,Resale,no data,1.0,Individual House,7096.774193548387,8277473.344103392
4500000.0,800.0,28.417545,76.917933,3.0,3.0,1.0,Resale,no data,1.0,Individual House,5625.0,8393002.745921498
5000000.0,1471.0,28.6698529,77.4656257,3.0,3.0,2.0,Resale,Furnished,1.0,Flat,3399.048266485384,7447710.017011413
7600000.0,1300.0,28.578303858161,77.3724282527096,2.0,2.0,3.0,Resale,no data,1.0,Flat,5846.153846153846,8330828.756058158
4000000.0,950.0,28.6109351,77.4294948,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4210.526315789473,7623291.659468541
7000000.0,1500.0,28.4655907,77.5114027,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4666.666666666667,7928326.983647144
8000000.0,1655.0,28.4954477171901,77.4010276634417,3.0,3.0,2.0,Resale,no data,1.0,Flat,4833.836858006042,8313562.197092084
3500000.0,1000.0,28.6895689,77.3386129,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3500.0,7351212.6096925195
4000000.0,1250.0,28.7029737861739,77.421054,2.0,2.0,4.0,Resale,no data,1.0,Flat,3200.0,8288299.143918592
9000000.0,1760.0,28.4207489590878,77.2908501858095,3.0,3.0,4.0,Resale,no data,1.0,Flat,5113.636363636364,8457398.454898974
4500000.0,900.0,28.3394245,77.3372855,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5000.0,8689112.215972118
2600000.0,750.0,28.6817665,77.3636535,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3466.6666666666665,7586147.959087491
6500000.0,1250.0,28.64466857910156,77.35391235351562,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5200.0,8393002.745921498
7000000.0,1365.0,28.5863287948209,77.4010620206905,3.0,2.0,2.0,Resale,no data,1.0,Flat,5128.205128205128,8183688.388868538
7000000.0,1450.0,28.6357095,77.3655985,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4827.586206896552,8414168.526658216
7500000.0,1650.0,28.446568,76.968477,3.0,3.0,4.0,New Property,Unfurnished,1.0,Flat,4545.454545454545,8008601.290373653
6500000.0,990.0,28.608659,77.0906009,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6565.656565656565,8313562.197092084
11000000.0,1816.0,28.48438996,77.00030461,3.0,3.0,4.0,Resale,no data,1.0,Individual House,6057.268722466961,8393002.745921498
8500000.0,1326.0,28.397731,77.036526,3.0,2.0,2.0,Resale,no data,1.0,Flat,6410.25641025641,8288299.143918592
2800000.0,585.0,28.414632,77.040691,2.0,2.0,2.0,Resale,no data,1.0,Flat,4786.324786324786,8288299.143918592
6500000.0,900.0,28.6824955,77.2671263,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,7222.222222222223,7986397.643926942
9500000.0,1100.0,28.660722732543945,77.27618408203125,3.0,2.0,1.0,New Property,Furnished,1.0,Individual House,8636.363636363636,8277473.344103392
9500000.0,1300.0,28.4339844381354,77.069949,3.0,2.0,3.0,Resale,no data,1.0,Flat,7307.692307692308,8393002.745921498
6400000.0,1700.0,28.4526453,77.5128146,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,3764.705882352941,7858347.150010142
4000000.0,700.0,28.66301727294922,77.36760711669922,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5714.285714285715,7832891.040953035
5200000.0,955.0,28.5715378443018,77.3896222832981,2.0,2.0,4.0,Resale,no data,1.0,Flat,5445.026178010471,8449371.731851494
4000000.0,1291.0,28.4625634,77.5627065,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3098.3733539891555,8330828.756058158
10000000.0,1650.0,28.4763113,76.9716096,3.0,3.0,4.0,Resale,Semi-Furnished,1.0,Flat,6060.606060606061,7698326.31603077
5950000.0,1144.0,28.645769,77.38511,2.0,2.0,4.0,Resale,no data,1.0,Flat,5201.048951048952,8313562.197092084
3500000.0,1050.0,28.630654,77.436644,2.0,2.0,2.0,Resale,no data,1.0,Flat,3333.333333333333,8330828.756058158
3500000.0,741.0,28.621767,77.055846,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4723.346828609987,7368873.074852526
4000000.0,1165.0,28.496992,77.537536,3.0,2.0,2.0,Resale,no data,1.0,Flat,3433.4763948497853,8277473.344103392
7500000.0,1500.0,28.467315,77.315462,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5000.0,8313562.197092084
3000000.0,858.0,28.658647,77.4757,2.0,2.0,4.0,Resale,no data,1.0,Flat,3496.5034965034965,8277473.344103392
11700000.0,1700.0,28.445011138916016,76.95844268798828,3.0,3.0,4.0,New Property,Semi-Furnished,1.0,Flat,6882.35294117647,8736184.015599776
5800000.0,1140.0,28.5575028022171,77.386464965331,2.0,2.0,3.0,Resale,no data,1.0,Flat,5087.719298245615,8338529.072115308
4700000.0,1200.0,28.692787,77.453062,2.0,2.0,2.0,Resale,Furnished,1.0,Individual House,3916.6666666666665,8277473.344103392
3630000.0,1100.0,28.605958,77.444512,2.0,2.0,4.0,Resale,Semi-Furnished,1.0,Flat,3300.0,8393002.745921498
5820000.0,1454.0,28.7085415,77.3280799,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,4002.751031636864,8313562.197092084
4300000.0,1025.0,28.4849855,77.513434,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4195.121951219512,7766143.957824824
6200000.0,1485.0,28.70217,77.430308,3.0,2.0,3.0,Resale,no data,1.0,Flat,4175.084175084176,8393002.745921498
7500000.0,900.0,28.63478279113769,77.049072265625,2.0,2.0,2.0,New Property,Semi-Furnished,1.0,Individual House,8333.333333333334,8393002.745921498
3600000.0,1222.0,28.382088,77.368631,2.0,2.0,2.0,Resale,no data,1.0,Flat,2945.9901800327334,8393002.745921498
5200000.0,1190.0,28.534458,77.409046,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4369.747899159664,7453096.551468452
4000000.0,1050.0,28.470013,77.523315,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3809.5238095238096,8452457.117405832
6000000.0,900.0,28.618099212646484,77.0723876953125,3.0,3.0,2.0,Resale,Furnished,1.0,Flat,6666.666666666667,8393002.745921498
3600000.0,928.0,28.314583739116,77.5591013833217,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3879.310344827586,8288299.143918592
5200000.0,1100.0,28.6163387298584,77.06330108642578,3.0,2.0,1.0,New Property,Semi-Furnished,1.0,Flat,4727.272727272727,8393002.745921498
4000000.0,1000.0,28.7282077,77.2094895,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4000.0,8393002.745921498
7500000.0,1361.0,28.45149078,76.98910785,2.0,2.0,2.0,Resale,no data,1.0,Flat,5510.653930933137,7993606.134945932
2800000.0,650.0,28.5059108,77.2370357,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4307.692307692308,8393002.745921498
5000000.0,1000.0,28.6508286,77.3713991,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5000.0,7840140.164024137
5500000.0,1200.0,28.5281043391844,77.38901,2.0,2.0,2.0,Resale,no data,1.0,Flat,4583.333333333333,7749871.355845643
3000000.0,860.0,28.495242,77.539336,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3488.372093023256,8277473.344103392
5500000.0,988.0,28.5320895830119,77.378430896684,2.0,2.0,2.0,Resale,no data,1.0,Flat,5566.801619433199,7946192.827359399
3700000.0,1060.0,28.666056,77.479854,2.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,3490.566037735849,7412582.35778992
4500000.0,1000.0,28.644174575805664,77.33651733398438,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4500.0,9096494.06550267
4500000.0,1300.0,28.7997475777292,77.2622070636377,3.0,3.0,2.0,Resale,no data,1.0,Individual House,3461.538461538461,8288299.143918592
6000000.0,1254.0,28.634588,77.3555417196101,2.0,2.0,3.0,Resale,no data,1.0,Individual House,4784.688995215311,8393002.745921498
11000000.0,1900.0,28.395989,76.973879,3.0,3.0,3.0,Resale,no data,1.0,Flat,5789.473684210527,8313562.197092084
6300000.0,1670.0,28.579593,77.445197,4.0,3.0,4.0,Resale,no data,1.0,Flat,3772.4550898203593,8313562.197092084
6000000.0,900.0,28.6621682,77.144011,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,6666.666666666667,8393002.745921498
3400000.0,950.0,28.6698529,77.4656257,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,3578.9473684210525,7447710.017011413
3200000.0,900.0,28.685969,77.3508975,2.0,2.0,1.0,Resale,Semi-Furnished,0.0,Flat,3555.555555555556,8313562.197092084
8700000.0,2000.0,28.4207489590878,77.2908501858095,3.0,3.0,3.0,Resale,no data,1.0,Flat,4350.0,8313562.197092084
3400000.0,700.0,28.6056825,77.2942836,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4857.142857142857,8277473.344103392
3400000.0,935.0,28.6138152749251,77.4262691033683,2.0,2.0,2.0,Resale,no data,1.0,Flat,3636.363636363637,7704607.113966135
4400000.0,1185.0,28.579593,77.445197,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3713.080168776372,7819394.62362523
4200000.0,1070.0,28.621320724487305,77.02810668945312,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3925.233644859813,8313562.197092084
3100000.0,850.0,28.5922719,77.0836826,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,3647.058823529412,7665305.6915415935
12000000.0,1600.0,28.6179166438106,77.298994,3.0,2.0,2.0,Resale,no data,1.0,Individual House,7500.0,8288299.143918592
4000000.0,900.0,28.6485885,77.3533389,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4444.444444444444,7673618.543235893
3500000.0,1075.0,28.3679201,77.3459486,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3255.813953488372,8313562.197092084
7500000.0,1000.0,28.6127935,77.107449,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,7500.0,8288299.143918592
6000000.0,1744.0,28.507687,77.532312,3.0,3.0,4.0,Resale,no data,1.0,Individual House,3440.3669724770643,8330828.756058158
9500000.0,1825.0,28.6008294875727,77.3690944409568,4.0,3.0,2.0,Resale,no data,1.0,Flat,5205.479452054795,8408448.258792657
3950000.0,1120.0,28.641866,77.413237,2.0,3.0,3.0,Resale,no data,1.0,Flat,3526.785714285714,8313562.197092084
2900000.0,840.0,28.6464362,77.4743766,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3452.3809523809523,7522899.483556455
8500000.0,2337.0,28.4661095,77.3000508,4.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,3637.141634574241,7704138.727921136
3200000.0,940.0,28.69359,77.344376,2.0,2.0,2.0,Resale,no data,1.0,Flat,3404.255319148936,7730359.928723092
8700000.0,1100.0,28.4287815,77.0661409,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,7909.090909090909,9309291.885392375
5500000.0,960.0,28.584883,77.3380715,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,5729.166666666667,7925517.79623569
11399999.999999998,1995.0,28.412413,76.928955,3.0,4.0,2.0,Resale,no data,1.0,Flat,5714.285714285714,7802551.241258489
6000000.0,1000.0,28.65242958068848,77.16432189941406,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6000.0,9121795.289052239
8800000.0,1765.0,28.4796261198916,77.5322956555461,3.0,3.0,3.0,Resale,no data,1.0,Flat,4985.835694050991,7662889.87682436
4000000.0,850.0,28.6871082,77.352582,2.0,2.0,2.0,Resale,no data,1.0,Flat,4705.882352941177,8288299.143918592
4500000.0,747.0,28.49136,77.2907369,2.0,2.0,1.0,Resale,no data,1.0,Flat,6024.096385542169,8393002.745921498
4000000.0,1066.0,28.414281,77.345609,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3752.34521575985,7795414.165904592
